Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
925,house,independent,sector 91,3.6,14815.0,4,4,3,2.0,New Property,2430.0,0,0,0,0,0,2,49
926,flat,signature global solera,sector 107,0.5,4762.0,3,2,2,5.0,Relatively New,850.0,0,0,0,0,1,0,35
927,flat,paras dews,sector 106,1.28,7273.0,3,4,3+,24.0,Relatively New,1186.0,0,1,0,0,0,0,49
928,flat,ss the leaf,sector 85,2.15,10925.0,4,5,3+,6.0,Relatively New,2366.0,0,1,0,0,0,0,156
929,flat,ashiana anmol,sohna road,0.93,7294.0,2,2,2,9.0,Under Construction,1000.0,0,0,0,0,1,0,31
930,flat,oriental valley chs,sector 9a,1.5,8108.0,4,3,3+,8.0,Moderately Old,2056.0,0,0,0,0,0,0,35
931,flat,bestech park view grand spa,sector 81,2.35,8835.0,3,4,3+,6.0,Relatively New,2513.0,0,1,0,0,0,2,101
932,house,independent,sector 26,17.0,37627.0,5,5,3+,2.0,Relatively New,4518.0,1,1,1,1,0,2,124
933,flat,m3m merlin,sector 67,3.4,14419.0,3,4,3+,16.0,Relatively New,2134.0,0,1,0,0,0,2,158
934,house,independent,shivaji nagar,2.5,17857.0,5,4,3,1.0,Old Property,1850.0,0,0,1,0,0,0,0
935,house,independent,sector 17b,8.5,18814.0,4,4,2,2.0,Old Property,4518.0,1,1,0,1,0,2,21
936,flat,puri diplomatic greens,sector 111,2.65,13590.0,3,4,2,7.0,Relatively New,2086.0,0,1,0,0,0,2,159
937,flat,bptp terra,sector 37d,2.08,10000.0,4,4,3,0.0,New Property,2211.0,1,1,0,1,0,0,121
939,house,independent,sector 4,1.25,8681.0,2,3,0,1.0,Moderately Old,160.0,0,0,0,0,0,0,0
940,house,independent,sector 46,5.5,23061.0,8,8,3+,3.0,Moderately Old,2385.0,1,0,0,0,1,2,32
941,house,independent,sector 12,1.35,12217.0,2,5,1,3.0,Old Property,2052.0,0,0,0,0,0,0,31
942,flat,suncity avenue 76,sector 76,0.55,7422.0,2,2,2,9.0,Under Construction,823.0,0,0,0,0,0,0,26
943,flat,raheja vedaanta,sector 108,0.8,4080.0,3,3,3,9.0,Relatively New,1663.0,0,0,0,1,0,0,174
944,flat,conscient habitat,sector 99a,0.27,5602.0,2,2,1,8.0,Relatively New,538.0,0,0,0,0,1,0,49
945,flat,mapsko casa bella,sector 82,1.25,6378.0,3,4,3+,8.0,Under Construction,1774.0,0,0,0,0,0,0,54
946,house,bestech park view aindependentda,sector 81,4.35,7937.0,4,4,3,2.0,Relatively New,5480.0,0,1,1,0,0,0,51
947,flat,signature global park 4,sector 36,0.82,7586.0,3,2,2,2.0,New Property,850.0,0,0,0,0,0,0,8
948,house,independent,sector 55,1.64,10123.0,3,3,2,4.0,New Property,1620.0,1,1,0,0,0,2,54
949,flat,shree vardhman victoria,sector 70,1.64,8384.0,3,5,3,3.0,Relatively New,1527.0,0,1,0,0,0,0,51
950,flat,dlf regal gardens,sector 90,1.25,7167.0,3,3,2,11.0,Relatively New,1578.0,0,0,0,0,1,0,14
951,flat,maruti vihar,sector 28,1.0,9091.0,1,1,1,1.0,Old Property,995.0,1,0,0,1,0,2,80
952,flat,ambience creacions,sector 22,4.78,15469.0,3,4,3,7.0,Relatively New,2500.0,0,1,0,0,1,1,111
953,flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,3,3,3,1.0,Relatively New,1833.0,0,1,0,0,0,2,124
954,flat,sare crescent parc,sector 92,0.9,4259.0,4,5,3+,3.0,Relatively New,1805.0,0,1,0,0,0,0,0
955,flat,ats kocoon,sector 109,2.2,10501.0,3,4,3,13.0,Relatively New,1860.0,0,1,0,0,0,0,165
957,house,independent,sector 26,13.5,29880.0,5,5,3+,2.0,Relatively New,4518.0,1,1,0,1,1,1,49
958,flat,pareena coban residences,sector 99a,1.35,6760.0,3,5,3,6.0,New Property,1807.0,0,1,0,0,1,0,60
959,house,housing board colony,sector 28,3.5,25926.0,2,6,3,3.0,Relatively New,1350.0,0,0,0,0,0,0,0
960,flat,sobha city,sector 108,2.6,15196.0,3,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,0,99
961,house,independent,sector 40,5.0,21124.0,9,9,3+,3.0,Relatively New,2367.0,0,0,0,1,0,2,66
962,flat,shyam sadan,sector 3 phase 2,0.55,6471.0,2,2,1,4.0,Relatively New,778.0,1,0,0,0,0,2,69
963,house,experion windchants,sector 112,7.46,10260.0,4,4,3+,2.0,Relatively New,6350.0,0,1,0,1,0,2,62
964,flat,parsvnath green ville,sector 48,2.5,12821.0,4,5,3,1.0,Moderately Old,2167.0,0,0,0,0,1,2,49
965,flat,experion windchants,sector 112,6.5,10417.0,4,5,3,11.0,Relatively New,4800.0,0,0,0,0,0,0,55
966,flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,3,3,3,3.0,New Property,2000.0,0,0,0,0,0,0,24
967,flat,m3m skycity,sector 65,3.5,17040.0,3,3,3,15.0,New Property,2282.0,1,1,0,1,0,2,166
968,flat,m3m woodshire,sector 107,0.98,6422.0,2,2,3,7.0,Relatively New,1281.0,1,0,0,0,0,2,174
969,flat,ss the leaf,sector 85,1.99,8660.0,3,4,3+,17.0,Relatively New,2398.0,0,1,0,0,0,2,174
970,flat,sobha city,sector 108,2.95,14728.0,3,4,2,12.0,Relatively New,2003.0,0,0,0,0,0,0,49
971,flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20665.0,2,2,2,14.0,New Property,1145.0,0,0,0,0,0,0,152
972,flat,bptp terra,sector 37d,1.95,14444.0,4,3,3,7.0,Under Construction,1650.0,0,0,0,0,0,0,53
973,flat,indiabulls centrum park,sector 103,1.05,5859.0,2,2,3,1.0,Relatively New,1365.0,0,0,0,0,0,2,51
974,flat,experion windchants,sector 112,4.75,12623.0,3,5,3+,4.0,Relatively New,3405.0,0,1,0,0,0,2,42
975,flat,tulip violet,sector 69,1.52,9632.0,3,3,2,4.0,Relatively New,1428.0,0,0,0,1,0,2,156
976,flat,ats triumph,sector 104,2.0,8734.0,3,4,3+,4.0,Relatively New,2072.0,0,1,0,0,0,0,60
977,house,ansal heights,sector 92,2.75,9793.0,4,4,3+,3.0,Relatively New,5000.0,1,0,0,1,0,0,0
978,flat,vatika gurgaon,sector 83,0.78,6265.0,2,2,2,3.0,Relatively New,850.0,1,0,0,1,0,2,165
979,house,independent,sector 108,1.7,5667.0,4,4,3+,1.0,Relatively New,3000.0,0,0,0,0,0,0,0
980,flat,mahindra luminare,sector 59,5.5,18182.0,3,3,1,26.0,Under Construction,2738.0,0,1,0,0,0,0,24
981,house,independent,sector 57,3.49,20197.0,4,4,2,3.0,Moderately Old,1728.0,1,1,0,1,0,2,49
982,house,naman residency,sector 4,0.5,11111.0,2,2,2,2.0,New Property,450.0,1,1,0,1,1,0,14
983,house,bptp visionnaire,sector 70a,5.35,8917.0,4,4,3+,3.0,Relatively New,6000.0,1,1,1,1,0,2,160
984,house,independent,sector 26,4.0,29630.0,4,4,3,2.0,Old Property,1350.0,0,0,1,0,0,0,41
985,house,independent,sector 24,10.0,25543.0,8,10,3+,1.0,Old Property,3915.0,0,0,0,0,0,0,0
986,flat,pareena coban residences,sector 99a,1.4,7011.0,3,5,3+,6.0,New Property,1807.0,0,0,0,0,0,0,15
987,flat,orris carnation residency,sector 85,0.72,4881.0,3,3,2,9.0,Moderately Old,1350.0,0,0,0,0,1,0,49
988,house,independent,sector 53,4.0,17778.0,5,5,2,3.0,Relatively New,2250.0,1,0,0,0,0,0,23
989,house,independent,madanpuri,0.95,21111.0,2,1,1,3.0,New Property,450.0,0,0,0,0,0,0,15
990,flat,microtek greenburg,sector 86,1.23,8311.0,2,2,3,13.0,Relatively New,1339.0,1,0,0,0,0,0,6
991,flat,antriksh heights,sector 84,0.88,4822.0,3,3,3,16.0,Relatively New,1652.0,0,0,0,1,0,0,67
992,house,independent,sector 2,2.55,16378.0,3,3,2,2.0,Old Property,1557.0,0,0,0,0,0,0,8
993,flat,chd avenue,sector 71,1.35,5745.0,4,4,3,8.0,Moderately Old,2127.0,0,1,0,0,0,0,26
995,flat,paras dews,sector 106,1.25,10656.0,3,4,3,14.0,Relatively New,1305.0,1,1,0,0,0,0,167
996,flat,central park resorts,sector 48,11.25,28266.0,4,5,3+,2.0,Relatively New,4422.0,0,1,0,1,0,0,45
997,flat,ompee k s residency,new sector 2,1.6,2993.0,2,2,2,1.0,Relatively New,73.0,0,0,0,0,0,0,0
998,flat,bestech park view city,sector 48,4.25,9335.0,4,5,3+,14.0,Moderately Old,4120.0,1,0,0,0,0,2,81
999,flat,sare green parc phase 3,sector 92,1.08,5150.0,4,4,2,16.0,New Property,1891.0,0,1,0,0,0,0,107
1001,flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3,18.0,Relatively New,1058.0,1,0,0,0,0,2,102
1002,flat,ambience creacions,sector 22,1.75,12700.0,2,2,2,11.0,Under Construction,1249.0,0,0,0,0,0,0,57
1003,house,vatika india next,sector 82,6.8,20988.0,4,4,3+,3.0,Relatively New,3240.0,0,1,0,0,0,1,110
1004,house,independent,sector 41,7.0,28283.0,7,7,3+,3.0,Moderately Old,2475.0,1,1,1,1,0,1,151
1005,flat,adani m2k oyster grande,sector 102,1.95,7561.0,3,4,3,9.0,Relatively New,2334.0,1,1,0,0,0,2,83
1007,house,bptp visionnaire,sector 70a,4.7,18008.0,4,4,3+,3.0,New Property,2610.0,0,0,0,0,1,0,35
1008,flat,ild greens,sector 37c,1.0,4320.0,3,3,3+,5.0,Under Construction,1697.0,0,0,0,0,0,0,51
1009,flat,mahindra aura,sector 110,1.8,8815.0,3,3,3+,7.0,Relatively New,1850.0,0,1,0,0,0,2,136
1010,flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12182.0,2,2,1,8.0,Under Construction,817.0,0,0,0,0,0,0,105
1011,flat,signature global park,sohna road,0.54,7200.0,2,2,2,4.0,Under Construction,833.0,0,0,0,0,0,0,111
1012,flat,indiabulls centrum park,sector 103,2.2,7652.0,4,6,3+,4.0,Relatively New,2602.0,0,1,0,0,0,2,108
1013,house,eros rosewood city,sector 49,4.05,20769.0,3,3,3,2.0,Moderately Old,2000.0,0,1,1,0,0,0,46
1014,flat,global height,sohna road,0.45,6338.0,2,2,2,6.0,Relatively New,789.0,0,0,0,0,0,1,49
1015,house,independent,sector 46,5.65,23870.0,8,6,3+,3.0,Moderately Old,2367.0,0,1,0,0,0,2,67
1016,flat,tulip violet,sector 69,1.7,8458.0,4,4,2,10.0,Relatively New,1804.0,1,1,1,1,0,0,174
1017,flat,shree vardhman flora,sector 90,0.75,5769.0,2,2,3,8.0,Relatively New,1444.0,0,0,0,0,0,0,60
1018,flat,vatika gurgaon,sector 83,1.15,5808.0,3,3,2,3.0,Relatively New,1350.0,1,1,1,1,0,2,165
1019,flat,laxmi apartment sector 99a gurgaon,sector 99a,0.3,4615.0,2,2,1,4.0,New Property,600.0,0,0,0,0,0,0,44
1020,flat,breez global hill view,sohna road,0.35,5319.0,2,2,2,18.0,New Property,658.0,0,0,0,0,0,0,15
1021,flat,vatika the seven lamps,sector 82,0.86,6022.0,2,2,2,12.0,Relatively New,1294.0,1,0,0,0,0,2,135
1022,flat,experion windchants,sector 112,3.29,11742.0,3,3,3+,2.0,Relatively New,2225.56,0,1,0,0,0,2,152
1023,flat,sare green parc 2,sector 92,0.75,4744.0,3,3,3,2.0,Relatively New,1415.0,0,0,0,0,1,2,49
1024,flat,pioneer park,sector 61,3.6,12627.0,4,4,3,3.0,Moderately Old,2580.0,0,1,0,0,0,2,121
1025,flat,dlf the primus,sector 82a,3.5,13431.0,5,5,3+,14.0,Relatively New,2896.0,1,0,0,0,0,1,49
1026,flat,vipul belmonte,sector 53,6.5,21922.0,3,4,3+,0.0,Old Property,2683.0,1,0,0,0,1,0,72
1027,flat,ashiana mulberry,sohna road,1.05,5412.0,2,2,3,1.0,New Property,1175.97,1,0,0,0,0,0,49
1028,flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,4,4,3+,3.0,New Property,3150.0,0,0,0,0,0,2,96
1029,flat,the lions cghs,sector 56,2.09,8708.0,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,2,125
1030,flat,silverglades the melia,sohna road,0.75,5556.0,2,2,2,4.0,Moderately Old,1350.0,0,0,0,0,0,0,70
1031,flat,orris aster court premier,sector 85,1.2,5660.0,3,4,2,6.0,Relatively New,1650.0,0,1,0,0,0,0,28
1032,flat,the close south,sector 50,3.1,12445.0,3,4,3+,4.0,Moderately Old,2450.0,0,1,0,0,0,2,165
1033,house,unitech south city,sector 50,5.88,27222.0,3,9,3+,3.0,Relatively New,2160.0,1,1,0,1,1,1,128
1034,flat,conscient heritage max,sector 102,2.15,9307.0,3,4,3,13.0,Relatively New,1945.0,1,1,0,0,0,0,101
1035,flat,raisina residency,sector 59,5.0,13058.0,4,4,3+,13.0,Relatively New,4254.0,1,1,1,1,0,2,174
1036,flat,mapsko royale ville,sector 82,0.99,5531.0,3,4,2,14.0,New Property,1620.0,0,1,0,0,0,0,95
1037,flat,sapphire eighty three,sector 83,0.65,9286.0,1,1,0,6.0,Relatively New,700.0,0,0,0,0,0,0,0
1038,flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,0,0,0,55
1039,flat,m3m golfestate,sector 65,5.2,17456.0,3,3,3,18.0,Relatively New,2696.0,1,1,0,0,0,2,76
1040,flat,bestech park view city,sector 49,2.7,12506.0,3,4,3+,6.0,Moderately Old,2159.0,0,0,0,0,0,0,0
1041,flat,signature global park,sohna road,0.75,6938.0,3,2,3+,4.0,New Property,1201.0,0,0,0,0,0,0,101
1042,flat,emaar palm gardens,sector 83,3.15,8400.0,5,7,3+,15.0,Relatively New,3200.0,0,1,0,0,0,2,165
1043,flat,tarc maceo,sector 91,0.87,6641.0,2,2,2,9.0,Relatively New,1148.0,0,0,1,0,0,0,78
1044,flat,ramprastha primera,sector 37d,1.02,6000.0,3,2,3,22.0,Under Construction,1538.0,0,0,0,0,0,0,43
1045,flat,orchid petals,sector 49,2.55,12319.0,3,4,3,8.0,Relatively New,2060.0,1,0,0,0,0,2,49
1046,flat,uphaar residency 2,sector 105,0.42,5600.0,3,2,1,0.0,Moderately Old,833.0,0,0,0,0,1,0,7
1049,house,international city by sobha phase 2,sector 109,5.65,10463.0,4,4,3+,2.0,New Property,5400.0,0,1,0,0,1,2,44
1050,flat,signature global solera,sector 107,0.38,6333.0,2,2,2,3.0,Relatively New,627.0,0,0,0,0,0,1,23
1051,flat,m3m heights,sector 65,3.67,17990.0,3,3,2,27.0,Under Construction,2040.0,0,1,0,0,0,0,43
1053,flat,orchid island,sector 51,1.7,10652.0,3,4,3,2.0,Moderately Old,1773.0,0,0,1,1,0,0,90
1054,flat,ss,sector 85,1.2,7151.0,2,2,3,15.0,Relatively New,1660.0,0,0,0,0,0,0,49
1055,flat,unitech sunbreeze,sector 69,0.74,5502.0,3,3,1,10.0,Under Construction,1210.0,0,1,0,0,0,0,60
1056,flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9449.0,3,3,3,10.0,Relatively New,1465.0,1,1,0,1,1,0,49
1057,flat,dlf new town heights,sector 90,1.9,6967.0,4,4,3+,19.0,Relatively New,2512.0,0,1,1,0,0,2,174
1058,flat,ats kocoon,sector 109,2.2,10023.0,3,4,3,8.0,Relatively New,1860.0,0,1,0,0,0,0,156
1059,flat,signature global park,sohna road,0.54,6331.0,2,2,2,4.0,Relatively New,939.0,0,0,0,1,0,0,159
1060,flat,sbtl caladium,sector 109,1.26,6542.0,3,2,3,8.0,Relatively New,1701.0,0,0,0,0,0,0,103
1061,flat,godrej oasis,sector 88a,1.45,8082.0,3,3,3,12.0,Relatively New,1993.0,0,0,0,0,0,0,49
1063,flat,ramprastha skyz,sector 37d,1.0,4943.0,3,5,3,11.0,Under Construction,1833.0,0,1,0,0,1,0,8
1064,flat,paras dews,sector 106,1.13,6406.0,3,4,3+,18.0,Relatively New,1186.0,1,1,0,0,0,0,49
1065,flat,mvn athens,sohna road,0.24,7059.0,1,1,1,12.0,Relatively New,378.0,0,0,0,0,0,0,66
1066,flat,breez global heights 88a,sector 88a,0.5,8375.0,3,2,2,2.0,Under Construction,663.0,0,0,0,0,0,0,15
1067,flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,Old Property,2444.0,0,0,0,0,0,2,144
1068,flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,2,2,2,14.0,Relatively New,915.0,0,0,0,0,0,0,0
1069,flat,ats marigold,sector 89,1.7,9714.0,3,3,3+,8.0,Under Construction,1944.0,1,0,0,0,0,0,65
1070,flat,zara aavaas,sector 104,0.65,8519.0,3,2,2,7.0,New Property,848.0,0,0,0,0,0,0,65
1071,flat,m3m merlin,sector 67,2.78,13581.0,3,3,3+,4.0,Relatively New,2047.0,0,0,0,1,0,2,157
1072,flat,nbcc heights,sector 89,1.5,7059.0,3,3,3,8.0,Relatively New,1923.0,1,1,0,0,0,0,105
1073,flat,spaze privy at,sector 84,1.24,6465.0,3,3,3,8.0,Relatively New,1650.0,1,0,0,0,0,2,158
1074,flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,Relatively New,1527.0,0,1,0,0,0,0,108
1075,flat,pareena mi casa,sector 68,1.9,9228.0,3,3,3+,1.0,Under Construction,2288.0,0,1,0,0,0,0,49
1076,flat,ss the leaf,sector 85,2.1,7468.0,4,4,3,7.0,Relatively New,2600.0,1,1,0,1,0,0,49
1077,flat,bestech altura,sector 79,1.72,8398.0,3,4,3,9.0,New Property,2050.0,0,0,0,0,0,0,49
1078,flat,rail vihar cghs,sector 56,1.35,10385.0,3,2,2,1.0,Old Property,1275.0,0,0,0,0,1,0,159
1079,flat,ats tourmaline,sector 109,2.25,8704.0,3,4,3,14.0,Relatively New,2339.0,0,1,0,0,0,0,101
1080,flat,the close north,sector 50,2.7,10365.0,3,3,3+,6.0,Moderately Old,2400.0,0,1,0,0,0,0,174
1081,flat,ats triumph,sector 104,2.78,8825.0,4,4,3+,11.0,Relatively New,2851.0,0,1,0,0,0,0,110
1084,flat,the close north,sector 50,3.0,11516.0,3,3,3+,14.0,Old Property,2357.0,0,1,0,0,0,2,121
1085,flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,0,0,0
1086,flat,dlf the primus,sector 82a,1.85,10283.0,3,3,3+,2.0,Relatively New,1668.0,0,0,0,0,0,2,44
1087,flat,smart world gems,sector 89,0.88,7964.0,2,2,3,2.0,New Property,1228.0,1,0,0,0,0,0,44
1088,flat,tulip violet,sector 69,1.92,15360.0,4,4,2,0.0,Relatively New,1389.0,0,0,0,0,0,0,174
1089,flat,sbtl caladium,sector 109,1.68,6601.0,3,3,3+,7.0,Moderately Old,2303.0,0,1,0,0,0,0,134
1090,flat,paras dews,sector 106,1.15,6534.0,3,4,3+,12.0,Relatively New,1186.0,1,1,0,0,0,2,174
1091,flat,m3m the tree of life,sector 111,2.35,14551.0,3,3,3+,5.0,Under Construction,1615.0,0,0,0,0,0,0,0
1092,flat,tulip violet,sector 69,1.36,8619.0,3,3,2,12.0,Relatively New,1428.0,0,0,0,1,0,2,49
1093,flat,tulip violet,sector 69,2.05,9951.0,4,4,2,0.0,Relatively New,1889.0,0,0,0,0,0,0,157
1094,house,independent,sector 9,0.6,10753.0,2,2,1,1.0,Moderately Old,558.0,0,0,0,0,0,0,8
1095,flat,signature global synera,sector 81,0.4,6319.0,2,2,1,12.0,Relatively New,586.0,0,0,0,0,0,0,23
1096,house,vipul tatvam villa,sector 48,8.5,26235.0,4,4,2,2.0,Moderately Old,3240.0,0,1,1,1,0,0,88
1097,flat,green homes,sector 52,1.85,7872.0,3,3,3,7.0,Moderately Old,2127.0,0,1,0,0,0,0,28
1098,flat,microtek greenburg,sector 86,1.93,8446.0,3,4,3,12.0,Relatively New,2068.0,0,1,0,0,0,0,72
1099,flat,ireo skyon,sector 60,3.75,13393.0,4,4,3,12.0,Relatively New,2650.0,0,1,0,0,0,2,49
1100,flat,maruti kunj,sector 11,0.8,5161.0,3,2,0,0.0,Old Property,1403.0,0,0,0,0,0,0,8
1101,flat,ss the coralwood,sector 84,1.1,5820.0,3,3,3+,12.0,Moderately Old,1710.0,0,0,0,0,0,2,104
1102,flat,vatika city,sector 49,1.79,12786.0,3,3,3,9.0,Old Property,1556.0,0,1,0,0,0,0,38
1103,flat,godrej nature plus,sector 33,1.4,15119.0,3,2,3+,20.0,New Property,113.0,0,0,0,0,0,0,70
1104,flat,shree vardhman victoria,sector 70,1.63,8359.0,3,5,3,12.0,Relatively New,1527.0,0,1,0,0,0,0,43
1105,flat,sare petioles,sector 92,1.22,5250.0,4,3,3,9.0,Under Construction,2093.0,0,1,0,0,0,0,99
1106,flat,guru gram haryana cghs,sector 56,1.38,7225.0,3,3,3,5.0,Moderately Old,1910.0,1,0,0,0,0,2,134
1107,flat,m3m golfestate,sector 65,6.15,18287.0,3,3,3,23.0,Moderately Old,3027.0,1,1,0,0,0,2,60
1108,flat,godrej nature plus,sector 33,1.27,9183.0,2,2,3+,9.0,Under Construction,1252.0,0,0,0,0,0,0,38
1109,flat,prime habitat,sector 99a,0.26,4745.0,2,2,1,6.0,Relatively New,611.0,0,0,0,0,1,0,79
1110,house,independent,sector 39,15.0,33333.0,5,5,3+,4.0,Moderately Old,4500.0,0,1,0,0,0,2,27
1111,flat,emaar palm gardens,sector 83,1.6,8649.0,3,3,3+,6.0,Relatively New,1674.0,1,1,1,1,0,2,167
1112,house,independent,sector 1,1.85,16003.0,4,3,2,3.0,Moderately Old,1284.0,0,0,0,0,0,0,0
1113,flat,ats marigold,sector 89,1.5,8571.0,3,3,3,2.0,New Property,1944.0,0,0,0,0,1,0,49
1114,flat,m3m woodshire,sector 107,1.21,6227.0,3,3,3,7.0,Moderately Old,1713.0,0,0,0,0,0,2,126
1115,flat,capital residences 360,sector 70a,1.51,7642.0,3,3,3,7.0,Relatively New,1788.0,0,1,0,0,0,0,49
1116,flat,vatika city,sector 49,2.1,10417.0,3,3,3,9.0,Moderately Old,1604.25,0,0,0,1,0,2,132
1117,flat,godrej oasis,sector 88a,1.5,8108.0,3,3,3+,11.0,New Property,1674.0,0,0,0,0,0,0,39
1118,house,independent,sector 26,20.0,44444.0,5,7,3+,3.0,Relatively New,4500.0,0,1,0,1,0,1,97
1119,flat,mvn athens,sohna road,0.25,4259.0,2,2,1,0.0,Relatively New,587.0,0,0,0,0,0,0,38
1120,flat,paras dews,sector 106,1.32,5605.0,4,5,3+,11.0,Relatively New,1535.0,0,1,0,0,0,0,49
1121,flat,shri ram apartments,sector 4,0.46,5111.0,2,2,1,1.0,Relatively New,1000.0,0,0,0,0,0,2,69
1122,flat,central park flower valley,sector 33,1.4,21538.0,3,3,3,2.0,Under Construction,588.0,0,0,0,0,0,0,54
1123,flat,signature global city 92,sector 92,0.78,7723.0,2,2,3,2.0,Under Construction,846.0,0,0,0,0,1,0,24
1124,flat,elan the presidential,sector 106,3.9,15918.0,3,3,0,20.0,Relatively New,2450.0,0,0,0,0,0,0,66
1125,house,bptp visionnaire,sector 70a,4.6,17625.0,4,4,3+,3.0,Moderately Old,2610.0,1,1,1,1,0,0,96
1126,flat,shree vardhman flora,sector 90,0.65,4962.0,2,2,3,11.0,Relatively New,1225.0,1,0,0,0,0,2,49
1127,flat,ss the leaf,sector 85,1.1,12472.0,2,2,3,12.0,Relatively New,1173.0,1,0,0,0,0,0,75
1128,flat,tata primanti,sector 72,5.0,11111.0,4,4,3+,2.0,Moderately Old,4500.0,1,1,0,1,1,2,174
1129,flat,pioneer araya,sector 62,8.35,19514.0,4,6,3,16.0,Relatively New,3872.0,0,1,0,1,0,0,153
1130,flat,bestech park view grand spa,sector 81,4.2,10000.0,4,4,3+,25.0,Relatively New,3512.0,0,1,0,0,0,2,90
1131,flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,0.0,Moderately Old,5350.0,0,0,0,0,0,0,63
1134,flat,raheja vedaanta,sector 108,0.7,4667.0,2,2,1,10.0,Moderately Old,1468.0,0,0,0,0,0,0,0
1136,flat,m3m golfestate,sector 65,4.95,15906.0,3,3,3,10.0,Relatively New,2816.0,0,1,0,0,0,2,82
1137,flat,dlf new town heights,sector 91,1.65,6346.0,4,4,3+,11.0,Moderately Old,2139.0,0,1,0,0,0,0,72
1138,flat,sonata group housing gh 24,sector 1 imt manesar,1.65,5893.0,4,3,3,8.0,New Property,3111.0,0,1,0,0,0,0,20
1139,flat,smart world gems,sector 89,1.0,9009.0,2,2,3,3.0,New Property,1233.0,1,0,0,0,1,0,99
1140,flat,ramsons kshitij,sector 95,0.22,6471.0,1,1,1,2.0,New Property,308.0,0,0,0,0,0,0,0
1141,flat,m3m golfestate,sector 65,5.0,18519.0,3,3,3+,28.0,Relatively New,2800.0,0,1,0,1,0,2,165
1142,flat,pioneer araya,sector 62,9.95,20996.0,4,6,3,12.0,Relatively New,3933.0,0,1,0,1,0,2,138
1143,flat,ambience creacions,sector 22,1.99,14420.0,2,2,2,9.0,New Property,1285.0,1,1,0,1,0,0,20
1144,house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,Moderately Old,2340.0,1,0,0,0,0,2,33
1145,flat,indiabulls centrum park,sector 103,2.36,9183.0,4,6,3+,8.0,Relatively New,2729.0,0,1,0,0,0,2,159
1146,flat,vatika gurgaon,sector 110,1.1,6162.0,3,3,3+,5.0,Relatively New,1600.0,0,0,0,0,0,2,96
1147,flat,raheja navodaya,sector 92,0.62,4806.0,2,2,2,5.0,New Property,1498.0,0,0,0,0,0,0,0
1148,flat,signature global park,sohna road,0.79,7308.0,3,2,3+,4.0,Under Construction,978.0,0,0,0,0,0,0,109
1149,flat,imperia the esfera,sector 37c,0.7,4878.0,2,3,3+,12.0,Under Construction,1299.0,1,0,0,0,1,0,58
1150,house,my home,new sector 2,0.34,12593.0,2,2,2,3.0,Moderately Old,270.0,0,0,0,0,0,0,22
1152,house,independent,sector 7,1.75,11111.0,4,2,2,2.0,Old Property,1575.0,0,0,0,0,1,0,31
1153,flat,tulip violet,sector 69,1.66,8409.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,1,0,0,102
1154,flat,parsvnath exotica,sector 53,6.44,19003.0,4,4,3,7.0,Moderately Old,3068.0,0,1,0,0,0,2,80
1155,flat,conscient heritage max,sector 102,2.0,9307.0,3,4,3+,13.0,Relatively New,1900.0,1,1,0,0,0,2,174
1156,flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3,3,3+,1.0,Relatively New,1465.0,0,0,0,0,0,0,49
1157,flat,m3m merlin,sector 67,2.8,13679.0,3,3,3,5.0,Moderately Old,2047.0,0,1,0,0,0,1,26
1158,flat,dlf the primus,sector 82a,2.25,10714.0,3,3,3+,29.0,Relatively New,2333.0,0,1,0,0,0,1,72
1159,flat,dlf the icon,sector 43,5.25,20388.0,4,4,3,9.0,Old Property,2570.0,0,1,0,1,1,0,135
1160,flat,indiabulls enigma,sector 110,4.1,10567.0,5,5,2,10.0,Relatively New,3500.0,0,1,0,0,0,0,159
1161,house,independent,sector 3 phase 3 extension,0.85,8500.0,1,1,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
1162,flat,palam vihar society,sector 2,3.35,7444.0,4,4,3+,2.0,New Property,5000.0,1,0,0,0,0,0,66
1163,flat,bhagwati sadan,sector 12,1.15,5750.0,3,4,2,2.0,Old Property,2000.0,1,1,0,0,1,2,28
